2462,2018-03-20,[看好评级]申万宏源交运行业一周天地汇：3月淡季为市场预期最低点 推荐中远海控,中财网
2463,2018-03-20,仓储物流行业1-2月经营数据：韵达高增长持续验证 顺丰增速明显回升,中财网
2464,2018-03-20,2018年2月快递服务主要经营指标快报,证券日报
2465,2018-03-19,韵达股份：2月快递收入下滑25.23%,Wind
2466,2018-03-19,[推荐评级]交通运输行业周报：2018春运迎来历史性转折 机场维持高增速,中财网
2467,2018-03-19,[强于大市评级]交通运输行业周报：夏秋换季计划航班增速预计继续收紧,中财网
2468,2018-03-19,[强于大市评级]交通运输行业研究周报：1-2月快递量增长31.2% 继续强调航空、铁路板块机会,中财网
2469,2018-03-19,[推荐评级]招商“交”点之周报篇：民航夏秋换季来临 快递Q1增速有望达30%,中财网
2470,2018-03-19,交通运输：3月淡季为市场预期最低点 荐3股,申万宏源
2471,2018-03-19,"交通运输行业:1-2月快递量增长31.2%,继续强调航空、铁路板块机会",新浪
2472,2018-03-19,今日开盘前 先看这些公司消息,中财网
2473,2018-03-19,3月19日沪深两市最新交易提示,顶尖财经网
2474,2018-03-19,量价齐升激活快递板块 四只龙头股受到机构青睐,证券日报
2475,2018-03-19,量价齐升激活快递板块 机构集中看好4只龙头股,证券日报
2476,2018-03-19,"交运行业周报:夏秋航季航空供给再收缩,快递维持高度景气",东北证券
2477,2018-03-18,【天风交运姜明团队】周报（3.12-3.18）：1-2月快递量增长31.2%，继续强调航空、铁路板块机会,姜明交运观察
2478,2018-03-17,MSCI进场倒计时 外资已经提前入手,巨丰财经
2479,2018-03-16,快递上半场跑马圈地，下半场竞技升级：拼技术和数据,搜狐
2480,2018-03-16,累计增长率怎么算?累计增长率计算公式,正点财经
2481,2018-03-16,上海港集装箱吞吐量，上海集装箱运输,正点财经
2482,2018-03-16,[强于大市评级]物流行业点评：1-2月包裹量累计增长31.2% 单价上抬符合预期,中财网
2483,2018-03-16,交通运输行业日报：上海港集装箱交接无纸化时代即将开启,中财网
2484,2018-03-15,【太平洋证券 今日早读】有色点评|桐昆股份、中国化学、新泉股份公司点评|鲁西化工深度报告|交运、汽车行业追踪（20180315）,太平洋证券研究
2485,2018-03-15,快递上市公司业绩表现亮眼,中证报
2486,2018-03-14,顺丰2017成绩单来了！营收710亿，行业老大终于逼近行业增速,天下网商
2487,2018-03-14,"交运周报:2018年前2个月的快递业务量增速收窄,值得关注",证券之星
2488,2018-03-13,交运行业周报:两会释放交运税收优惠利好;春节快递业务量增长良好,新浪
2489,2018-03-13,[看好评级]快递行业专题研究一：大踏步迈入快递行业的新时代,中财网
2490,2018-03-12,[强于大市评级]交通运输行业周报：快递板块消费属性逐渐被认可 关注估值提升,中财网
2491,2018-03-12,[推荐评级]招商“交”点之周报篇：快递淡季增速回升 航空无惧回调压力,中财网
2492,2018-03-12,交通运输：集运淡季底部推荐中远海控 荐6股,申万宏源
2493,2018-03-12,交通运输行业周报：快递行业淡季不淡 关注快递龙头的表现,中财网
2494,2018-03-12,[推荐评级]交通运输行业周报：深圳机场2月旅客吞吐量增长12.7% 持续关注机场航空,中财网
2495,2018-03-12,[同步大势评级]交通运输行业周报：两会释放交运税改小红利 增强企业经营与盈利能力,中财网
2496,2018-03-12,[增持评级]交通运输行业周报：春运第五周民航旅客量增速大幅下滑,中财网
2497,2018-03-12,【招商交运常涛团队】快递数据速评-淡季增速回升改善预期，推荐电商快递,招商交运
2498,2018-03-11,【招商交运常涛团队】周观点-快递淡季增速回升，航空无惧回调压力,招商交运
2499,2018-03-09,浙商早班车2018.03.09,浙商证券研究所
2500,2018-03-09,【浙商 交运】快递行业拐点已现，重点关注韵达股份、顺丰控股,浙商证券研究所
2501,2018-03-08,[推荐评级]物流行业深度研究报告：从成本决胜到产品分层-电商快递的价值重估路径,中财网
2502,2018-03-07,外部发展环境进一步优化 物流业3细分板块现投资机会,证券日报
2503,2018-03-06,[看好评级]申万宏源交运一周天地汇：3月集运淡季预期最低点 建议铺底配置中远海控,中财网
2504,2018-03-06,仓储物流行业观点聚焦：风格切换看物流：挑选真成长、低估值个股,中财网
2505,2018-03-05,[推荐评级]招商“交”点之周报篇：《民航服务质量指导意见》出台 强化准点率要求,中财网
2506,2018-03-05,[推荐评级]交通运输行业一周回顾与展望：节后航空需求维持高位增速;“独角兽”产业链标的受关注 普路通连续上涨,中财网
2507,2018-03-05,[同步大势评级]交通运输行业周报：航班时刻管理办法出台 航空长期向好趋势不改,中财网
2508,2018-03-05,[推荐评级]交通运输行业周报：春运后半程 铁路及民航保持较快增速,中财网
2509,2018-03-05,交通运输行业周报:航空板块短期调整不改长期配置价值,平安证券
2510,2018-03-04,[增持评级]交通运输行业周报：春运航空数据前低后高明显 第三周座公里收益大涨,中财网
2511,2018-03-04,【天风交运姜明团队】周报（2.26-3.04）：集运价格大幅回调，看好区域及改革主题,姜明交运观察
2512,2018-03-04,【东北交运第10周观点】航班时刻管理办法出台，航空长期向好趋势不改,老瞿研究
2513,2018-03-03,交运板块业绩表现抢眼 航空、物流获看好,中证网
2514,2018-03-03,992家中小创年度营收净利双增长 成长白马扎堆四行业,证券日报
2515,2018-03-02,百世上市后首份年度“成绩单”出炉：毛利率扭亏为盈 快递营收超申通韵达,每日经济新闻
2516,2018-03-02,交通运输行业动态：透过交通看经济：春节错期 1月货运增速加快 客运同比下滑,中财网
2517,2018-03-02,[买入评级]快递物流行业点评：物流迎来发展新机遇 “降本增效”是大趋势,中财网
2518,2018-03-02,"交通运输产业行业研究:航空春运数据超预期,后半程将继续发力",证券之星
2519,2018-02-28,快递业务量连续4年世界第一 四股或腾飞,证券时报
2520,2018-02-27,交通运输概念股有哪些:春运民航发送旅客增14.6% 航空铁路继续坚,南方财富网
2521,2018-02-27,"交运一周天地汇:航空春运亮点频现需求高增长,集运外需强劲旺季有望超预期",申万宏源
2522,2018-02-26,中上协“2017年度最受投资者尊重的上市公司评选”入围名单揭晓,中上协
2523,2018-02-26,[推荐评级]交通运输行业一周回顾与展望：春运后半程发力 航空增速最快;民航时刻管理办法出台 继续推进供给侧与市场化改革,中财网
2524,2018-02-26,巨丰午评：中小创领涨 市场将补量,巨丰财经
2525,2018-02-26,[推荐评级]交通运输行业周报：春运民航需求强劲 鄂州机场建设迈出坚实一步,中财网
2526,2018-02-26,[增持评级]交通运输行业周报：春运航空需求高增长 消费升级和旅游需求旺盛共振,中财网
2527,2018-02-26,交通运输行业研究周报：春运民航发送旅客增14.6% 航空铁路继续坚定配置,中财网
2528,2018-02-26,[推荐评级]交通运输行业周报：春运航空占比提升至2.3% 坚定看好机场航空,中财网
2529,2018-02-26,物流板块快速拉升，德邦股份、原尚股份、顺丰控股涨停,Wind
2530,2018-02-26,[同步大势评级]交通运输行业周报：春节消费升级动力强劲 航空需求旺盛,中财网
2531,2018-02-26,中金交运行业双周报：春运推动交运行情向好,中财网
2532,2018-02-25,【招商交运常涛团队】周观点-春运客流维持强劲，《时刻管理办法》出台,招商交运
2533,2018-02-25,【天风交运姜明团队】周报（2.19-2.25）：民航春运发送旅客增14.9%，航空铁路继续坚定配置,姜明交运观察
2534,2018-02-25,【东北交运第9周观点】春节消费升级动力强劲，航空需求旺盛,老瞿研究
2535,2018-02-23,[看好评级]快递每月谈2018年第1期：春节错期引增速跳变-2018年1月快递数据点评,中财网
2536,2018-02-22,"韵达股份:增速领跑带动业绩,品质与市占率双升",中证网
2537,2018-02-22,韵达股份业绩保持较快增长,投资快报
2538,2018-02-22,"2018年1月快递经营数据点评:韵达持续跑赢行业,申通上涨纸质面单价格释放积极信号",申万宏源
2539,2018-02-21,[推荐评级]韵达股份(002120)业绩快报点评：利润同比增速34.2% 强调“推荐”评级,中财网
2540,2018-02-21,[审慎增持评级]韵达股份(002120)点评：成本与服务优势助公司持续超越行业,中财网
2541,2018-02-13,韵达股份2017年业绩快报：净利润同比增长34.22%,和讯
2542,2018-02-13,韵达股份：2017年净利15.8亿 同比增长34.22%,e公司
2543,2018-02-13,韵达股份：2017年实现净利润15.8亿元，同比增长34.22%,Wind
2544,2018-02-13,[推荐评级]快递公司1月经营数据点评(物流行业)：春节错峰导致1月同比增速大幅提升 韵达业务量增速领先 市占率继续提升,中财网
2545,2018-02-13,[推荐评级]交通运输行业周报：基本面向好无惧调整 持续关注机场航空,中财网
2546,2018-02-13,韵达控股股份有限公司2018年1月快递服务主要经营指标快报,证券日报
2547,2018-02-12,韵达股份：1月份快递服务收入同比增长118%,e公司
2548,2018-02-12,[推荐评级]交通运输行业一周回顾与展望：复盘15-16年 看超跌反弹特征 市场调整不影响基本面表现 持续推荐航空与18年金股组合,中财网
2549,2018-02-12,韵达股份：匠心独“韵”，“达”持续高增之势,南方财富网
2550,2018-02-12,[同步大势评级]交通运输行业周报：航空需求旺盛 铁路货运创新高,中财网
2551,2018-02-12,方正证券丨一周聚焦0212-0216,方正证券研究
2552,2018-02-11,【招商交运常涛团队】周观点-外围利好航空基本面，回调即买入良机,招商交运
2553,2018-02-11,【天风交运姜明团队】周报（2.05-2.11）：春运迎出行高峰，坚定配置航空铁路,姜明交运观察
2554,2018-02-11,[增持评级]交通运输行业周报：原油价格暴跌 浦东、首都机场被暂停加班、包机申请,中财网
2555,2018-02-11,交通运输：铁路货运创新高 荐11股,东北证券
2556,2018-02-11,[推荐评级]招商“交”点之周报篇：外围利好航空基本面 回调即买入良机,中财网
2557,2018-02-11,[强于大市评级]交通运输行业研究周报：春运迎出行高峰 坚定配置航空铁路,中财网
2558,2018-02-09,[看好评级]交通运输行业2017年年报前瞻：集运周期向上 铁路分化货运亮眼 物流景气不减,中财网
2559,2018-02-06,[看好评级]申万宏源交运行业一周天地汇：预计17年大秦业绩同比增长86% 中远海控实现27亿归母净利润,中财网
2560,2018-02-06,中金交运行业双周报：春运拉开帷幕,中财网
2561,2018-02-05,交通运输：中远海控实现27亿归母净利润 荐9股,申万宏源
2562,2018-02-05,[推荐评级]交通运输行业周报：春节旅游出行人次有望创新高,中财网
2563,2018-02-05,[推荐评级]交通运输行业一周回顾与展望：春运正式开启 持续推荐航空新时代;金股跟踪 继续推荐,中财网
2564,2018-02-05,"交通运输行业:航空春运旺季将至,关注低估值绩优股",新浪
2565,2018-02-05,[增持评级]交通运输行业周报：2012-2017民航春运回顾 及2018春运展望,中财网
2566,2018-02-04,"【招商交运常涛团队】周观点-人民币兑美元升破6.3,BDI即将剔除BHSI",招商交运
2567,2018-02-04,交通运输：集运运价稳步走高 荐6股,长江证券
2568,2018-02-04,交通运输：持续看好航空供需基本面改善 荐12股,东北证券
